10647,18980,KIA,96.0,3295025,0
13835,622,Mercedez-Benz,84.0,2882482,0
1891,6225,Nissan,77.0,2641896,0
8840,1092,BMW,84.0,2881230,0
8414,7173,Ford,76.0,2606577,0
14804,2461,Audi,101.0,3463801,0
14626,16185,KIA,100.0,3428213,0
2131,614,Audi,78.0,2673213,0
8787,9495,Mercedez-Benz,97.0,3317606,0
14131,11651,BMW,107.0,3658946,0
10399,10792,Ford,86.0,2940777,0
13985,3643,Audi,101.0,3449077,0
8316,17247,Daewoo,72.0,2457005,0
7148,17914,Infiniti,102.0,3480028,0
11548,2119,Audi,85.0,2898764,0
14764,9355,KIA,115.0,3921446,0
2121,17401,Audi,102.0,3477559,0
3141,2548,KIA,117.0,3987457,0
4121,517,Ford,87.0,2964437,0
10851,19777,Mercedez-Benz,110.0,3747203,0
2267,2091,Ford,74.0,2520522,0
7692,4593,Audi,77.0,2621038,0
13322,18873,Ford,79.0,2688253,0
7808,9624,Audi,75.0,2546764,0
607,12169,LADA,116.0,3936722,0
12398,561,Toyota,90.0,3048820,0
10470,6381,Mercedez-Benz,111.0,3755339,0
10013,12547,Nissan,89.0,3007240,0
12463,7733,Daewoo,109.0,3681556,0
1609,5570,Daewoo,84.0,2835636,0
5067,6361,Daewoo,73.0,2463783,0
3216,19192,Toyota,117.0,3947816,0
12030,14410,Nissan,106.0,3575605,0
923,4625,Subaru,108.0,3642844,0
1651,2922,Toyota,75.0,2529593,0
9152,17139,Ford,98.0,3304360,0
8977,11699,Subaru,111.0,3739254,0
3195,14822,Subaru,100.0,3366233,0
9401,16685,Infiniti,93.0,3119582,0
226,10252,Ford,80.0,2681417,0
10111,2205,Audi,116.0,3883864,0
13658,2515,Nissan,104.0,3480242,0
14508,3831,Mercedez-Benz,119.0,3977884,0
12512,7071,KIA,112.0,3743562,0
1828,9998,Nissan,76.0,2538645,0
5875,16129,Audi,71.0,2360545,0
10024,18654,BMW,83.0,2759146,0
2362,16786,Nissan,117.0,3884669,0
9051,12200,Ford,86.0,2854947,0
1777,783,Toyota,114.0,3783137,0
9625,2069,Audi,113.0,3742903,0
347,4537,Subaru,109.0,3608730,0
12781,550,BMW,114.0,3768172,0
9879,1018,Toyota,109.0,3600403,0
6383,18370,Daewoo,104.0,3428163,0
14884,5923,Toyota,114.0,3756637,0
230,11116,BMW,97.0,3192329,0
13999,4088,Audi,106.0,3486923,0
8222,4471,Infiniti,113.0,3711499,0
12448,6274,Nissan,88.0,2889519,0
4728,16163,KIA,97.0,3183343,0
3345,5626,Audi,84.0,2755337,0
3285,13812,BMW,107.0,3506967,0
5739,13167,Mercedez-Benz,106.0,3472880,0
6343,13257,Daewoo,83.0,2716517,0
4687,19685,Infiniti,89.0,2911304,0
314,267,KIA,120.0,3921484,0
2988,18506,Daewoo,82.0,2675337,0
1194,12156,KIA,71.0,2315972,0
10923,19841,Audi,120.0,3914093,0
1317,10006,Audi,121.0,3943725,0
9127,10173,Nissan,88.0,2868124,0
2771,1269,LADA,119.0,3877684,0
6210,18538,Toyota,95.0,3091318,0
11372,6788,Subaru,88.0,2860748,0
7126,13786,Subaru,105.0,3413337,0
2768,5739,BMW,102.0,3315291,0
5442,8025,Subaru,122.0,3963118,0
14363,7570,Audi,106.0,3441831,0
13271,2907,Audi,73.0,2370296,0
4866,14742,KIA,112.0,3635495,0
8122,1535,LADA,109.0,3535653,0
1599,9113,Audi,117.0,3792988,0
6026,4344,Mercedez-Benz,120.0,3882364,0
1907,16535,Nissan,118.0,3816098,0
10720,4046,Nissan,115.0,3715815,0
4192,17433,LADA,122.0,3941581,0
9260,15111,LADA,119.0,3844480,0
6209,8671,Daewoo,108.0,3488613,0
7526,10622,BMW,79.0,2550522,0
4348,18964,Infiniti,107.0,3454298,0
12573,12596,Audi,106.0,3420585,0
3738,8828,Infiniti,98.0,3161098,0
6995,12256,LADA,105.0,3386364,0
8744,15641,Nissan,103.0,3320338,0
12425,302,Ford,116.0,3738026,0
4065,16961,Toyota,87.0,2799016,0
3920,170,Audi,100.0,3215505,0
1011,1248,LADA,113.0,3630323,0
13284,16849,Subaru,83.0,2666148,0
1054,18124,Ford,101.0,3244255,0
10845,13683,Nissan,114.0,3656314,0
5833,19716,Audi,77.0,2468801,0
9573,13650,Ford,118.0,3780347,0
12893,19712,Ford,107.0,3424893,0
6413,19383,Daewoo,72.0,2303277,0
4691,5208,Daewoo,98.0,3131700,0
5885,8488,Infiniti,91.0,2907279,0
12705,9709,Subaru,119.0,3800282,0
9277,1351,Nissan,103.0,3289249,0
13259,1409,Nissan,120.0,3829732,0
10848,14335,Nissan,89.0,2839455,0
9283,8676,Nissan,99.0,3158289,0
10792,9753,BMW,115.0,3666209,0
11211,7553,Infiniti,102.0,3251456,0
2155,8485,Subaru,94.0,2995533,0
10835,15025,Nissan,113.0,3600821,0
1764,17282,Mercedez-Benz,115.0,3662163,0
3539,9175,Toyota,91.0,2897560,0
12223,10103,Daewoo,124.0,3943838,0
9452,17146,KIA,70.0,2220467,0
7319,10936,Daewoo,81.0,2567817,0
13272,3674,KIA,109.0,3454582,0
11953,14941,KIA,118.0,3738531,0
7619,12388,LADA,74.0,2343747,0
4930,10642,Audi,92.0,2912384,0
10541,1393,Mercedez-Benz,120.0,3797925,0
2978,7819,Mercedez-Benz,125.0,3955456,0
12026,17195,Infiniti,101.0,3191612,0
7174,3993,LADA,100.0,3159567,0
13644,7472,KIA,98.0,3095665,0
4159,14207,Toyota,86.0,2716556,0
5339,12,Subaru,120.0,3790170,0
11271,11295,Infiniti,121.0,3817125,0
12779,12681,Toyota,118.0,3719415,0
9837,12244,Mercedez-Benz,103.0,3245725,0
6707,2994,Ford,125.0,3938713,0
11353,7185,Toyota,80.0,2517222,0
1219,1122,Toyota,92.0,2894668,0
12602,5503,Audi,118.0,3712550,0
925,428,BMW,107.0,3364868,0
2859,17456,Toyota,74.0,2325241,0
12574,8099,Audi,81.0,2541445,0
3231,9862,Infiniti,110.0,3450090,0
10892,3897,BMW,89.0,2788751,0
9032,5465,Toyota,70.0,2193118,0
2926,16667,Daewoo,70.0,2192934,0
6988,15259,Audi,126.0,3947220,0
2817,1691,Daewoo,105.0,3289186,0
158,203,Mercedez-Benz,113.0,3538290,0
13840,4231,LADA,83.0,2597813,0
5702,14499,Audi,117.0,3660768,0
8899,19060,Daewoo,109.0,3410333,0
14422,10708,BMW,85.0,2658581,0
449,9634,BMW,70.0,2187917,0
5729,14233,KIA,111.0,3469308,0
3184,19606,KIA,112.0,3499852,0
1584,2048,KIA,79.0,2468033,0
3622,1145,Subaru,85.0,2655043,0
13149,8979,Infiniti,127.0,3962871,0
10488,16260,LADA,83.0,2589881,0
4612,5666,Audi,77.0,2397721,0
3362,16520,Subaru,99.0,3082287,0
11292,8481,Audi,97.0,3019455,0
2316,16885,Mercedez-Benz,93.0,2894478,0
10694,16567,Audi,86.0,2674250,0
6667,1758,Nissan,71.0,2196915,0
6847,14896,Subaru,88.0,2722093,0
233,3569,BMW,97.0,3000484,0
4705,17241,BMW,80.0,2472849,0
6507,119,Subaru,102.0,3152096,0
13727,10847,Audi,101.0,3120876,0
9064,15779,LADA,83.0,2564204,0
12948,18363,KIA,104.0,3211752,0
9050,18471,BMW,74.0,2285130,0
7387,3848,Ford,125.0,3858344,0
12990,12880,Mercedez-Benz,105.0,3236920,0
12258,5439,Infiniti,96.0,2959121,0
26,15802,Audi,106.0,3263098,0
7027,1001,KIA,129.0,3968898,0
14715,2613,Ford,100.0,3073752,0
14871,4725,Subaru,104.0,3196690,0
12562,4503,Audi,111.0,3403919,0
12151,9993,Infiniti,114.0,3495290,0
3775,14625,Ford,89.0,2725932,0
9466,12758,Infiniti,120.0,3673251,0
7199,2468,Infiniti,123.0,3763767,0
1227,15451,Ford,121.0,3702075,0
6603,7303,Subaru,77.0,2350527,0
5454,2327,Audi,92.0,2806044,0
6399,8816,BMW,96.0,2924188,0
7327,7304,Mercedez-Benz,71.0,2160343,0
2841,15955,Infiniti,116.0,3528378,0
11925,2512,LADA,109.0,3312743,0
4300,12311,Daewoo,74.0,2248657,0
8388,11785,LADA,109.0,3310702,0
11448,4527,Ford,93.0,2823288,0
4314,7431,BMW,115.0,3489150,0
7411,158,Ford,129.0,3912755,0
10290,13356,Infiniti,124.0,3757268,0
7176,16925,Nissan,103.0,3118984,0
3553,14646,Toyota,123.0,3718785,0
13630,14965,BMW,98.0,2961028,0
10941,17329,Infiniti,89.0,2686811,0
11099,6960,Toyota,81.0,2443387,0
2207,4181,Toyota,126.0,3799182,0
9683,13992,BMW,128.0,3857928,0
4188,10310,Infiniti,119.0,3585484,0
8489,11293,Daewoo,108.0,3253402,0
7584,18546,Subaru,100.0,3011826,0
10267,13052,Infiniti,110.0,3312627,0
927,3864,LADA,104.0,3127068,0
12132,18420,Toyota,79.0,2374829,0
7498,10284,Infiniti,94.0,2824976,0
3407,5672,Toyota,76.0,2283668,0
7417,11594,BMW,122.0,3664381,0
7701,19737,Nissan,128.0,3843974,0
10968,5386,KIA,120.0,3602465,0
10373,7387,Infiniti,126.0,3782066,0
14625,4764,KIA,80.0,2399564,0
14429,12988,Toyota,84.0,2518991,0
7750,12387,Subaru,106.0,3178515,0
8010,19849,Nissan,118.0,3536545,0
5491,3279,LADA,91.0,2723446,0
14299,4132,Nissan,71.0,2122154,0
8207,19851,Ford,86.0,2570468,0
10935,15011,Nissan,129.0,3855398,0
5724,10467,KIA,117.0,3494194,0
376,5247,BMW,123.0,3671922,0
7699,10770,Infiniti,89.0,2653300,0
14486,7182,Mercedez-Benz,82.0,2443592,0
14667,743,LADA,83.0,2470299,0
14267,15318,Audi,124.0,3688150,0
12944,12672,Audi,117.0,3479282,0
1050,12525,Mercedez-Benz,88.0,2616698,0
10816,5407,Ford,93.0,2763156,0
1020,16267,Audi,125.0,3711059,0
641,10712,Toyota,129.0,3828435,0
12351,12763,Toyota,122.0,3614820,0
14342,9274,Ford,88.0,2606326,0
13996,12581,Mercedez-Benz,130.0,3846516,0
3898,6474,Toyota,121.0,3576986,0
1425,7152,Mercedez-Benz,109.0,3221433,0
14935,9801,KIA,135.0,3987781,0
4372,5220,BMW,116.0,3423040,0
3716,3350,KIA,76.0,2241425,0
13823,5613,Infiniti,125.0,3686087,0
7021,14019,BMW,92.0,2712511,0
420,4642,BMW,123.0,3624807,0
1885,7838,Daewoo,72.0,2121837,0
4125,15045,Audi,121.0,3564101,0
10109,14778,Infiniti,131.0,3855281,0
13932,12506,Daewoo,122.0,3590343,0
14910,8942,BMW,97.0,2853739,0
13439,9742,LADA,112.0,3293267,0
14824,9291,Subaru,83.0,2440135,0
11885,16730,Nissan,106.0,3114440,0
13493,1502,BMW,84.0,2467993,0
8655,1341,Daewoo,122.0,3582518,0
1458,1631,BMW,100.0,2935455,0
14440,439,LADA,76.0,2230537,0
11365,4252,Daewoo,88.0,2577847,0
14919,18082,BMW,116.0,3397868,0
6595,11382,LADA,105.0,3075226,0
8036,7281,Toyota,126.0,3688204,0
2941,3770,KIA,122.0,3570750,0
14213,13961,LADA,103.0,3013307,0
13812,1062,BMW,123.0,3597667,0
4164,7809,KIA,104.0,3038832,0
13294,12996,Ford,118.0,3439730,0
4290,16264,Daewoo,97.0,2827423,0
950,7870,Ford,74.0,2155543,0
7389,13449,Daewoo,111.0,3231992,0
2746,8138,Subaru,119.0,3461801,0
10047,8124,Subaru,119.0,3458707,0
2124,13866,Audi,115.0,3341896,0
6739,7418,Mercedez-Benz,115.0,3339736,0
6098,1566,Nissan,127.0,3687070,0
14334,11559,Nissan,131.0,3801276,0
1734,15569,Daewoo,127.0,3681967,0
8968,6671,Subaru,82.0,2376755,0
8683,8965,Ford,118.0,3419972,0
13690,13790,Mercedez-Benz,98.0,2840294,0
752,5766,Nissan,72.0,2085318,0
13513,17597,LADA,113.0,3272182,0
445,9315,Audi,70.0,2025032,0
3002,9612,Daewoo,119.0,3440342,0
5938,17911,LADA,104.0,3002338,0
12678,10897,Nissan,124.0,3576459,0
12313,5905,Toyota,86.0,2479472,0
11595,11605,Mercedez-Benz,92.0,2650432,0
1031,15231,Toyota,104.0,2994381,0
11215,7345,Audi,110.0,3166516,0
5264,14679,Mercedez-Benz,119.0,3422743,0
7731,2780,Subaru,138.0,3968597,0
9086,10301,KIA,136.0,3907415,0
1707,14361,Daewoo,137.0,3930761,0
13768,6220,KIA,118.0,3380644,0
14628,7680,Mercedez-Benz,102.0,2920773,0
1895,1766,KIA,114.0,3264096,0
13877,870,Subaru,132.0,3776861,0
1583,867,Toyota,115.0,3287206,0
2925,4157,Audi,127.0,3628845,0
5874,11580,Infiniti,73.0,2085383,0
9409,11372,KIA,115.0,3283133,0
2936,2356,Subaru,76.0,2169163,0
14946,19877,Audi,77.0,2196968,0
14270,2814,Toyota,114.0,3247736,0
14669,14140,Infiniti,131.0,3729275,0
10824,4352,Nissan,139.0,3955643,0
7094,6235,Mercedez-Benz,121.0,3441733,0
4784,19025,KIA,123.0,3497700,0
10857,2994,Infiniti,90.0,2559276,0
13185,13863,LADA,90.0,2557198,0
14716,19659,Infiniti,102.0,2891931,0
501,13445,Ford,95.0,2690234,0
4912,19162,Infiniti,129.0,3651850,0
3970,12714,Subaru,91.0,2574175,0
3574,12866,LADA,130.0,3674268,0
13891,14379,Subaru,127.0,3589081,0
5595,11239,Toyota,86.0,2428474,0
12583,11208,Nissan,135.0,3810242,0
2844,12459,Toyota,127.0,3584424,0
1247,222,Subaru,85.0,2398621,0
5734,19268,Ford,132.0,3717607,0
1339,7110,Nissan,123.0,3458808,0
9651,5997,Toyota,105.0,2952573,0
10472,14542,Audi,112.0,3148353,0
5497,3646,Infiniti,129.0,3625728,0
7677,17108,Mercedez-Benz,134.0,3761064,0
855,18203,KIA,115.0,3226620,0
787,8246,Ford,126.0,3534461,0
1853,10816,Nissan,111.0,3112666,0
5066,16668,Audi,110.0,3082283,0
12154,17949,Nissan,80.0,2236095,0
10342,64,Audi,127.0,3545927,0
13651,2658,Infiniti,129.0,3601217,0
7255,10315,Daewoo,117.0,3264629,0
12360,67,KIA,131.0,3652329,0
4575,9578,Mercedez-Benz,91.0,2536915,0
4516,6195,Daewoo,106.0,2954968,0
9072,4138,Audi,97.0,2703145,0
12085,7956,Toyota,105.0,2923920,0
9056,10531,Subaru,118.0,3284926,0
1136,12182,Infiniti,134.0,3725077,0
12724,8494,KIA,92.0,2554721,0
4831,17444,Mercedez-Benz,144.0,3993808,0
11891,12658,KIA,88.0,2440102,0
9937,9059,Mercedez-Benz,73.0,2024147,0
4484,16877,Toyota,98.0,2716384,0
14645,11862,Ford,125.0,3463199,0
8802,6750,KIA,102.0,2825868,0
2469,19728,Mercedez-Benz,85.0,2353761,0
6679,18246,Ford,135.0,3736549,0
3778,7953,Toyota,126.0,3486984,0
11008,16906,Toyota,85.0,2350796,0
8677,1472,Audi,87.0,2401751,0
10262,6479,Daewoo,141.0,3892196,0
4675,18061,Daewoo,125.0,3449064,0
9867,19667,KIA,111.0,3061812,0
7439,12585,Daewoo,144.0,3971796,0
9948,15055,Daewoo,103.0,2839545,0
8780,597,Subaru,104.0,2866675,0
14858,12458,Audi,138.0,3798741,0
