Value,Id
48.058675294572424,723
29.970840415458532,724
40.537590640441685,725
52.77727825411081,726
44.85861086447484,727
29.555967337076765,728
35.520269908047595,729
33.335180586400206,730
31.863054571042575,731
31.964664428347852,732
30.12173776063773,733
34.27104222587536,734
31.621933392965957,735
29.098708857032,736
39.26770607902817,737
26.53594668861134,738
36.35944492288462,739
38.8688388021383,740
29.093302646970443,741
32.7741621647767,742
34.945529343935895,743
31.916052390107502,744
23.96443313201665,745
43.14078769743469,746
46.55543239416825,747
31.265615322382637,748
35.32317148475505,749
30.1437222676785,750
38.500375213773,751
23.506875742527892,752
43.50922802799075,753
26.642721557661694,754
30.19893221416048,755
36.46628994044753,756
34.17931516654282,757
29.617320606387594,758
27.131637681237414,759
30.899754217652557,760
26.721533712754507,761
29.622984324194945,762
37.32381535329494,763
25.98078270152768,764
26.659087701649476,765
24.69204694303526,766
34.199822068580936,767
29.70111952370626,768
31.08813307869506,769
29.304630369735136,770
22.738139749405043,771
25.122746780714664,772
32.259108811132855,773
37.60019770825129,774
28.674720442797394,775
36.40225246833445,776
29.245002325737147,777
33.85113255995845,778
50.963269755928664,779
27.92363909683229,780
35.86643525262546,781
28.986490334492117,782
32.96150904774608,783
32.99301132962503,784
26.46408503675758,785
38.66724833487998,786
39.007825411028975,787
31.17617869082909,788
37.6136345785141,789
22.63504568991324,790
23.356622260902682,791
33.80342356234736,792
36.43472503006281,793
37.63895666129767,794
37.853408129368006,795
37.79468027764942,796
29.44619330572425,797
33.22134612241062,798
23.869351161872466,799
20.87894857286215,800
24.41692736050308,801
36.35074813985614,802
22.627289902849064,803
28.28733880493614,804
47.40075383449188,805
31.661710418399032,806
24.944983531551813,807
31.41618329027748,808
41.76119138320634,809
33.34377595933139,810
35.55321208954261,811
38.44147436609449,812
35.65047862675944,813
30.92060947219867,814
36.496530740431304,815
38.54795925955438,816
24.10840302393948,817
32.66138757872548,818
27.604057061941845,819
33.71421763083227,820
31.888390638113492,821
33.94874377580866,822
28.055285220551525,823
26.492914779190087,824
30.603912868510477,825
39.53443658213155,826
23.224574372745987,827
41.15485343163332,828
46.07153811046309,829
47.04663632267385,830
22.988245288292696,831
27.80725707098786,832
31.98870397828297,833
33.551874582324984,834
28.637868972546762,835
29.959727145810447,836
22.620545883555696,837
36.01830354476349,838
20.3119957154542,839
31.595763579400476,840
32.35040456704418,841
33.73797976444749,842
31.61517166096548,843
29.278241514368062,844
26.453767541836285,845
29.727449261620613,846
29.63487329770254,847
28.257045032956256,848
42.74132337836519,849
32.61921263324864,850
31.7670234144437,851
28.943276953965132,852
31.950254557000378,853
28.783650188229572,854
29.03549289091969,855
29.241035149484944,856
26.294866561330068,857
28.81894203835688,858
27.41950213342286,859
45.11326182428566,860
34.09855462360373,861
29.298868840606644,862
30.503317964818052,863
41.94914095773355,864
36.44086993272448,865
40.52595082962794,866
32.87460049198577,867
23.48888171871523,868
25.901488492164432,869
32.26744344317584,870
30.711708150033814,871
36.89388246693403,872
28.464237351377697,873
30.463257785467093,874
28.340049286906634,875
29.376936293430823,876
35.56732083181087,877
31.67478766922045,878
26.103090780432247,879
27.470673211175708,880
37.98563938079741,881
31.24920597077368,882
33.16017016401677,883
30.23035518858039,884
28.297786609737052,885
36.38563665154684,886
30.292273990924997,887
23.76172602344927,888
30.834771142735654,889
26.82784505676456,890
25.570215053484688,891
31.337361763709026,892
23.186167542556507,893
27.55253676210109,894
35.34048617696337,895
24.411564886868554,896
39.90127984375929,897
21.63215495845283,898
34.34965376471817,899
29.01384585152274,900
28.04393227662755,901
37.11507977106271,902
26.240042659078256,903
34.49560459595785,904
29.034593883973677,905
24.52744589826849,906
30.903907198785603,907
37.769298437248324,908
34.11042054041986,909
39.90494549066406,910
30.065839235498807,911
30.740625962945074,912
39.33321378075895,913
29.44008602335959,914
21.900120977375085,915
32.401004263382006,916
34.125136555006236,917
37.760933467402104,918
47.697126529929164,919
33.48444178370965,920
29.934365816533088,921
30.25290940996605,922
25.14206872694193,923
40.34580071828798,924
31.199978710793474,925
30.608164931483913,926
36.263295859944016,927
38.35765892852939,928
36.223668929535286,929
23.486023269395915,930
33.14215304465116,931
41.108428394098574,932
32.35416494862022,933
31.41812880985143,934
26.716483210245997,935
26.036230888589394,936
22.91220160346047,937
38.293672687489476,938
31.838654629400573,939
27.495872704822638,940
31.423001165651684,941
37.28142492858924,942
27.375004325552993,943
27.40546670250521,944
31.00140495163148,945
33.691892891407356,946
43.6490719205009,947
35.09724675907894,948
40.249135226164924,949
28.707703046327296,950
33.86899842248964,951
31.308190259137675,952
29.80518985132143,953
25.321465703348466,954
31.84514955227442,955
42.58559782404694,956
22.251589933008695,957
45.012051996796565,958
27.954280639727763,959
25.404515695018347,960
34.34682927932225,961
26.099545019803344,962
39.82752932500323,963
30.09631802913661,964
24.847870918675454,965
31.269319719554332,966
37.86391222041595,967
25.948251760825357,968
25.479807915298984,969
24.06436692142169,970
27.011154352933907,971
37.6614221421481,972
33.79459152688539,973
23.84023680662944,974
25.67250046091368,975
28.069925129298213,976
28.296630064542462,977
21.305702788318836,978
25.670131221755852,979
44.00840020212348,980
40.37829240918016,981
25.455319664892713,982
33.367408441181496,983
39.592469389414205,984
24.984812691416515,985
36.29003241641021,986
38.71425794170364,987
31.474833871810524,988
25.25773418464869,989
33.20365945243529,990
32.265909306037585,991
22.5702985894331,992
42.334641631933685,993
24.70936642567783,994
35.54463789784406,995
33.50624900469899,996
29.310364347030273,997
31.32668299114392,998
37.88788441966306,999
27.73491957545434,1000
37.83902798714261,1001
35.704824458238015,1002
28.10645468644416,1003
34.487476427406406,1004
34.00301855198901,1005
37.21289078227114,1006
20.611109717769036,1007
29.4649399430345,1008
27.745037075435413,1009
28.282709343926214,1010
20.52095821485766,1011
25.388676172587935,1012
27.962681792689672,1013
24.389295615906143,1014
44.36669802914771,1015
23.886917307302227,1016
33.190981762550024,1017
28.147649627568555,1018
43.576806135965,1019
28.427536362468977,1020
32.84025591915566,1021
39.537620227656426,1022
39.33275715133535,1023
29.985097618801582,1024
31.37489612215171,1025
35.94347519147176,1026
32.4794073548732,1027
40.181559062054355,1028
38.25899425468011,1029
25.846093636805364,1030
30.045581758982607,1031
36.80905611823283,1032
31.4337644034578,1033
35.867337443515545,1034
37.70163147039308,1035
29.81491175422483,1036
34.48792876647368,1037
27.281362143148478,1038
31.792491980667855,1039
38.783419494785676,1040
34.793625531360604,1041
29.7793496588776,1042
24.189274233360955,1043
40.4826206757847,1044
31.456114327060014,1045
40.03745808500659,1046
22.37439596794042,1047
38.35718672814713,1048
37.37530650558779,1049
29.240571699226223,1050
38.20378377335853,1051
33.86684810968185,1052
25.926932154915143,1053
29.807879553666943,1054
41.45112673872336,1055
39.61946544744155,1056
32.790207366373814,1057
43.025415871870706,1058
26.280944354891915,1059
38.11239667791191,1060
34.768730182893705,1061
25.844066953350875,1062
28.48296871706524,1063
28.633455140843047,1064
24.816245001414494,1065
29.60988400003521,1066
29.07928457770889,1067
20.94894864244545,1068
31.3157481703426,1069
29.54195413744499,1070
44.15357274275758,1071
31.205779112471298,1072
31.0059155312792,1073
26.97012045722525,1074
31.26777267110817,1075
29.28333092128154,1076
42.05069135111918,1077
32.55998257563803,1078
26.336276638941207,1079
33.942621597342615,1080
32.90263376773123,1081
30.313739041264768,1082
31.37632672370146,1083
26.162455850803624,1084
30.537670739166927,1085
44.76868570276428,1086
22.464772804291563,1087
30.7415625589749,1088
52.675826850880085,1089
30.35124666540962,1090
28.648567430434667,1091
27.200569417825136,1092
30.552391363288535,1093
22.051333669873234,1094
38.9798753935718,1095
27.644304801303527,1096
36.78984276361311,1097
41.007786681227095,1098
37.831604325957585,1099
33.440454354605016,1100
32.695675184064875,1101
28.647733930939808,1102
30.11657689620396,1103
33.642586784126394,1104
39.06630549358036,1105
28.12465944180977,1106
36.56779710403294,1107
29.519186641120648,1108
24.660315857906042,1109
35.668270903834454,1110
31.793105118330082,1111
32.238190188425946,1112
22.452450165644755,1113
27.940694582482564,1114
28.864841827628872,1115
32.82898109624129,1116
34.641277481201875,1117
45.07170568968719,1118
38.63068799850078,1119
36.80676405167332,1120
28.494304948403276,1121
31.98386853411087,1122
28.636442499164417,1123
26.44502688703382,1124
29.164595628693533,1125
39.74185676257037,1126
32.544386267257686,1127
31.443496714311635,1128
26.750039441078435,1129
34.157424363818755,1130
34.23460963126825,1131
29.30139547923948,1132
26.345785124305777,1133
30.979828992850933,1134
26.71001746768257,1135
25.690614800026395,1136
29.187328075121783,1137
35.720534558231165,1138
22.280310915324993,1139
29.864479695083126,1140
32.79742922447262,1141
25.686016759079166,1142
27.235966312185987,1143
27.53036605153443,1144
25.740303749989422,1145
31.620427912573923,1146
40.409367200373474,1147
28.228572789164758,1148
41.94508770569794,1149
28.30838836651327,1150
23.346635727020715,1151
25.036082867498173,1152
45.97338770498546,1153
28.300145460058594,1154
42.26376911802086,1155
34.09877974236885,1156
25.613609773756757,1157
29.99104863729687,1158
22.746581554108452,1159
35.698567623038976,1160
28.242737688393255,1161
25.54827729394114,1162
31.031031695222573,1163
26.433567047292144,1164
28.19852521163004,1165
27.753326804145324,1166
37.47446883845528,1167
34.79608668882124,1168
30.457194953504832,1169
35.78200969401922,1170
20.74047190871842,1171
28.23460381534261,1172
41.19388537806782,1173
32.39729311621431,1174
24.79079951700797,1175
27.435878895767488,1176
21.896429170663406,1177
31.880538245921784,1178
33.809841979821606,1179
29.046300375675152,1180
26.019490316249716,1181
44.96281641221963,1182
37.60061884942447,1183
34.66772626851088,1184
37.14939198924553,1185
36.238265430542924,1186
26.90297684858698,1187
32.93612157822426,1188
22.92220967092553,1189
26.36216416634815,1190
34.01332032145864,1191
22.99590728075437,1192
38.237770568239995,1193
33.001255467839535,1194
34.69108604834422,1195
29.634238832943936,1196
36.12852220253065,1197
32.97306542422199,1198
43.25349265985384,1199
21.725551961977793,1200
41.32713948628056,1201
31.915699798843455,1202
25.27614143162738,1203
31.27636588377522,1204
35.19350493856818,1205
28.98221340320766,1206
25.658036361342482,1207
36.23746046747601,1208
29.56458709032536,1209
22.37193658805951,1210
42.25005114646128,1211
23.960047569482505,1212
32.10659579597787,1213
37.54067378334414,1214
27.424907125957944,1215
31.39345026242369,1216
32.97478568544899,1217
33.27036559607701,1218
26.37861147708484,1219
37.58364183415533,1220
33.26043319717579,1221
40.42002068553331,1222
25.6381133027554,1223
29.590252831327355,1224
31.00464268291654,1225
26.058933896411432,1226
37.12814385235408,1227
36.52916819409625,1228
26.488947184126545,1229
30.410388520307926,1230
31.380729894668924,1231
29.40382823302791,1232
28.842474925333804,1233
39.99794649189559,1234
38.16993907919244,1235
35.8507750300462,1236
32.68193291078532,1237
32.17561796428716,1238
23.867163750159904,1239
43.96885481679929,1240
26.359324122829733,1241
27.076369918886705,1242
29.871936597620497,1243
25.57659229121198,1244
22.453114822810416,1245
30.974292556280915,1246
24.72588843061611,1247
36.26501727657748,1248
24.540377327530514,1249
40.499670714969824,1250
43.572735603894415,1251
25.31706962189132,1252
44.33112694197558,1253
37.35753561159487,1254
36.481575386908645,1255
34.07000299540941,1256
24.697200030806982,1257
34.763643341672356,1258
38.11540328817625,1259
38.05871547979838,1260
27.700769101064544,1261
30.242033343546368,1262
36.80142559616449,1263
30.824170691690824,1264
26.56212036257618,1265
20.94511316938005,1266
22.702158190069788,1267
29.881320059255117,1268
36.88419003612476,1269
30.8396673848504,1270
28.49373246226061,1271
31.337724989254895,1272
37.61900230941506,1273
25.780435514411707,1274
23.718501150754854,1275
37.33434605509481,1276
37.0746619070852,1277
41.44362386539065,1278
37.07595940825125,1279
23.835432104254505,1280
34.31201970843307,1281
35.653481892295844,1282
30.534122470836905,1283
29.419435449615747,1284
26.565767709219664,1285
24.763644883930382,1286
43.096110599566934,1287
31.001359728273954,1288
32.54182561396483,1289
29.34787707496143,1290
30.33825320335412,1291
29.6435231224702,1292
26.282712300320803,1293
24.155589624306973,1294
26.959165997705306,1295
40.38162046700279,1296
39.43587442845632,1297
24.283149382847483,1298
43.588715067799434,1299
29.01488392829451,1300
33.46399349406573,1301
31.02448394366023,1302
31.29620538732444,1303
27.815142639388462,1304
37.803217123211056,1305
38.93386615728451,1306
38.601358229207605,1307
25.872711643504083,1308
34.75422136687261,1309
29.442847294795484,1310
25.470899500839145,1311
31.303028348567516,1312
45.26484788878066,1313
21.69992968667694,1314
42.48223945416897,1315
37.7652143729456,1316
28.471850394059665,1317
29.479832697801633,1318
25.446610104264643,1319
32.113042424917055,1320
24.84420344922661,1321
35.08957108355937,1322
34.1048045915414,1323
32.91173731963162,1324
30.01137528286519,1325
38.55848844301959,1326
35.52178776618945,1327
40.778941255105934,1328
26.153993167055155,1329
35.198622119193864,1330
33.78857593729691,1331
38.11972435648286,1332
33.73262563764255,1333
36.81819142127078,1334
28.257403316935736,1335
33.54363434070069,1336
31.805775249834305,1337
30.923512895079106,1338
29.67161749936499,1339
33.43238854517631,1340
27.398405071088796,1341
28.776746443245564,1342
26.841962006329986,1343
27.63609823346797,1344
32.658766828351844,1345
26.05339103166326,1346
35.703057159827125,1347
40.00727788491105,1348
26.179326004281343,1349
23.31973383323155,1350
32.59764006589995,1351
36.461248656551476,1352
33.47446436130859,1353
20.043204022343247,1354
28.535408596634667,1355
28.64577287982914,1356
31.874313604947766,1357
33.46473600300412,1358
39.99672426077314,1359
26.207151297850714,1360
36.05024290150497,1361
28.22190731652131,1362
